X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD
-76.9940568130349,38.8879554156562,482,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/01 16:17:51+00,2020/05/07 13:47:52+00,2020/05/21 16:17:51+00,2020/05/01 16:17:51+00,1,2020/05/07 13:46:00+00,,Closed,,20-00153667,Standard,817 NORTH CAROLINA AVENUE SE,400515.82,135567.41,38.88794796,-76.99405453,WASHINGTON,DC,20003,80469,6
-77.0610448475679,38.9298576174056,483,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/04 12:36:03+00,2020/05/05 12:23:34+00,2020/05/22 12:36:03+00,2020/05/04 12:36:03+00,1,2020/05/06 00:18:00+00,,Closed,,20-00155739,Standard,3024 CORTLAND PLACE NW,394707.15,140220.65,38.92985016,-77.06104254,WASHINGTON,DC,20008,220422,3
-77.0207439455958,38.9293944591902,484,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/03 12:37:31+00,2020/05/05 08:52:19+00,2020/05/21 12:37:31+00,2020/05/03 12:37:31+00,1,2020/05/05 08:52:19+00,,Closed,,20-00154714,Standard,533 IRVING STREET NW,398201.53,140167.67,38.929387,-77.02074165,WASHINGTON,DC,20010,229254,1
-77.0128319294888,38.9142790868788,485,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/04/30 14:36:55+00,2020/05/06 06:54:53+00,2020/05/20 14:36:55+00,2020/04/30 14:36:55+00,1,2020/05/06 06:53:00+00,,Closed,,20-00152193,Standard,121 S STREET NW,398887.33,138489.61,38.91427163,-77.01282964,WASHINGTON,DC,20001,227164,5
-77.0154947366059,38.9151225749387,486,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/04/21 14:06:55+00,2020/04/22 08:50:24+00,2020/05/11 14:06:54+00,2020/04/21 14:06:55+00,1,2020/04/22 08:40:00+00,,Closed,,20-00140909,Standard,1853 3RD STREET NW,398656.41,138583.28,38.91511512,-77.01549245,WASHINGTON,DC,20001,229989,1
-76.9886197061337,38.8977271141531,487,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/11 21:59:15+00,2020/05/13 11:03:59+00,2020/06/01 21:59:14+00,2020/05/11 21:59:15+00,1,2020/05/13 11:03:00+00,,Closed,,20-00164497,Standard,1243 MARYLAND AVENUE NE,400987.4,136652.19,38.89771966,-76.98861743,WASHINGTON,DC,20002,69814,6
-77.0282004567484,38.9226853943928,488,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/11 22:05:04+00,1970/01/01 00:00:00+00,2020/06/01 22:05:04+00,2020/05/11 22:05:04+00,,1970/01/01 00:00:00+00,,Open,,20-00164499,Standard,1201 CLIFTON STREET NW,397554.76,139423.08,38.92267794,-77.02819816,WASHINGTON,DC,20009,231972,1
-77.0098202780722,38.9142845136054,489,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/04 13:07:36+00,2020/05/07 08:54:47+00,2020/05/22 13:07:36+00,2020/05/04 13:07:36+00,1,2020/05/07 08:54:46+00,,Closed,,20-00155779,Standard,17 S STREET NW,399148.52,138490.18,38.91427706,-77.00981799,WASHINGTON,DC,20001,227085,5
-77.0323534636219,38.9151420941781,490,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/04/27 14:26:41+00,2020/05/05 08:44:32+00,2020/05/15 14:26:41+00,2020/04/27 14:26:41+00,1,2020/05/05 00:45:00+00,,Closed,,20-00147176,Standard,1830 14TH STREET NW,397194.33,138585.83,38.91513464,-77.03235117,WASHINGTON,DC,20009,240078,2
-77.0301293855464,38.9314048728955,491,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/10 22:32:03+00,2020/05/12 09:39:33+00,2020/05/29 22:32:03+00,2020/05/10 22:32:03+00,1,2020/05/12 09:39:32+00,,Closed,,20-00163233,Standard,1309 PARK ROAD NW,397387.81,140391.07,38.93139741,-77.03012709,WASHINGTON,DC,20010,230919,1
-77.017932891723,38.9444731953673,492,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/05 13:15:34+00,2020/05/07 12:41:53+00,2020/05/26 13:15:33+00,2020/05/05 13:15:34+00,1,2020/05/07 12:41:52+00,,Closed,,20-00157499,Standard,4403 NEW HAMPSHIRE AVENUE NW,398445.6,141841.49,38.94446573,-77.0179306,WASHINGTON,DC,20011,248136,4
-77.0399334395392,38.9179560249073,493,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/02 20:22:32+00,2020/05/11 10:49:48+00,2020/05/21 20:22:32+00,2020/05/02 20:22:32+00,1,2020/05/11 10:48:00+00,,Closed,,20-00154411,Standard,1746 V STREET NW,396537.09,138898.46,38.91794857,-77.03993114,WASHINGTON,DC,20009,241329,1
-77.0276316726601,38.9327193517927,494,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/05 22:39:13+00,2020/05/07 13:06:56+00,2020/05/26 22:39:13+00,2020/05/05 22:39:13+00,1,2020/05/07 13:06:00+00,,Closed,,20-00158178,Standard,1000 MONROE STREET NW,397604.42,140536.92,38.93271189,-77.02762938,WASHINGTON,DC,20010,230961,1
-77.0738022988013,38.9181236720687,495,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/04/20 18:40:30+00,2020/04/27 13:32:18+00,2020/05/08 18:40:30+00,2020/04/20 18:40:30+00,1,2020/04/27 13:32:00+00,,Closed,,20-00139762,Standard,2039 HUIDEKOPER PLACE NW,393599.93,138918.9,38.91811622,-77.07379999,WASHINGTON,DC,20007,270231,3
-77.0242826054582,38.9568396000117,496,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/12 13:15:07+00,2020/05/13 10:53:50+00,2020/06/02 13:15:07+00,2020/05/12 13:15:07+00,1,2020/05/13 10:53:50+00,,Closed,,20-00165303,Standard,5514 8TH STREET NW,397895.51,143214.4,38.95683214,-77.02428031,WASHINGTON,DC,20011,254467,4
-77.0396038006716,38.9161507770367,497,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/12 13:17:12+00,1970/01/01 00:00:00+00,2020/06/02 13:17:12+00,2020/05/12 13:17:12+00,,1970/01/01 00:00:00+00,,Open,,20-00165310,Standard,1728 WILLARD STREET NW,396565.59,138698.05,38.91614332,-77.0396015,WASHINGTON,DC,20009,241420,2
-77.0301908280411,38.9139028555695,498,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/04/20 18:45:23+00,2020/04/21 12:07:49+00,2020/05/08 18:45:22+00,2020/04/20 18:45:23+00,1,2020/04/21 12:07:49+00,,Closed,,20-00139766,Standard,1310 S STREET NW,397381.84,138448.2,38.91389507,-77.03018853,WASHINGTON,DC,20009,240496,2
-77.0472758114455,38.9074359569792,499,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/09 19:31:22+00,2020/05/13 15:09:25+00,2020/05/29 19:31:22+00,2020/05/09 19:31:22+00,1,2020/05/14 00:00:00+00,,Closed,,20-00162802,Standard,2107 N STREET NW,395899.74,137730.95,38.9074285,-77.04727351,WASHINGTON,DC,20037,242449,2
-77.0025681405559,38.913537116074,500,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/09 19:33:49+00,2020/05/12 10:03:51+00,2020/05/29 19:33:49+00,2020/05/09 19:33:49+00,1,2020/05/12 10:03:50+00,,Closed,,20-00162803,Standard,226 RANDOLPH PLACE NE,399777.47,138407.17,38.91352966,-77.00256586,WASHINGTON,DC,20002,49352,5
-77.032201438729,38.9553762760553,284,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/08 09:11:53+00,2020/05/15 08:37:37+00,2020/05/29 09:11:53+00,2020/05/08 09:11:53+00,1,2020/05/15 00:55:00+00,,Closed,,20-00161150,Standard,1351 JEFFERSON STREET NW,397209.09,143052.17,38.95536881,-77.03219914,WASHINGTON,DC,20011,254864,4
-77.0610448475679,38.9298576174056,285,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/11 11:54:22+00,2020/05/12 10:59:47+00,2020/06/01 11:54:22+00,2020/05/11 11:54:22+00,1,2020/05/12 10:59:00+00,,Closed,,20-00163745,Standard,3024 CORTLAND PLACE NW,394707.15,140220.65,38.92985016,-77.06104254,WASHINGTON,DC,20008,220422,3
-77.062232551243,38.9049210220809,286,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/11 11:54:45+00,2020/05/13 15:01:05+00,2020/06/01 11:54:45+00,2020/05/11 11:54:45+00,1,2020/05/13 11:00:00+00,,Closed,,20-00163748,Standard,3132 M STREET NW,394602.28,137452.55,38.90491357,-77.06223025,WASHINGTON,DC,20007,273820,2
-76.989484465691,38.899685703257,287,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/05 19:38:11+00,2020/05/07 09:00:47+00,2020/05/26 19:38:11+00,2020/05/05 19:38:11+00,1,2020/05/07 08:57:00+00,,Closed,,20-00158134,Standard,1212 LINDEN PLACE NE,400912.36,136869.6,38.89967825,-76.98948219,WASHINGTON,DC,20002,71526,6
-76.9545803802815,38.8951197454139,288,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/14 12:22:08+00,1970/01/01 00:00:00+00,2020/06/04 12:22:08+00,2020/05/14 12:22:08+00,,1970/01/01 00:00:00+00,,Open,,20-00168101,Standard,413 36TH STREET NE,403940.34,136363.67,38.89511229,-76.95457811,WASHINGTON,DC,20019,26294,7
-76.9806043876176,38.8965274054265,289,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/07 20:52:37+00,2020/05/12 14:52:05+00,2020/05/28 20:52:37+00,2020/05/07 20:52:37+00,1,2020/05/12 14:49:00+00,,Closed,,20-00160896,Standard,500 17TH STREET NE,401682.73,136519.13,38.89651995,-76.98060211,WASHINGTON,DC,20002,15629,6
-76.9830615461297,38.9240218828797,290,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/11 16:20:48+00,2020/05/12 11:41:51+00,2020/06/01 16:20:48+00,2020/05/11 16:20:48+00,1,2020/05/12 11:41:50+00,,Closed,,20-00164229,Standard,1444 CHANNING STREET NE,401469.01,139571.2,38.92401442,-76.98305927,WASHINGTON,DC,20018,63171,5
-77.0300416186301,38.9278495850822,291,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/11 13:44:51+00,2020/05/12 09:44:12+00,2020/06/01 13:44:51+00,2020/05/11 13:44:51+00,1,2020/05/12 09:44:12+00,,Closed,,20-00163928,Standard,1301 COLUMBIA ROAD NW,397395.29,139996.4,38.92784213,-77.03003932,WASHINGTON,DC,20009,283965,1
-77.0245618437897,38.927141370389,292,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/08 12:42:44+00,2020/05/11 10:26:11+00,2020/05/29 12:42:43+00,2020/05/08 12:42:44+00,1,2020/05/11 10:22:00+00,,Closed,,20-00161589,Standard,743 HARVARD STREET NW,397870.42,139917.64,38.92713391,-77.02455955,WASHINGTON,DC,20001,232623,1
-77.0169224891406,38.9103846207944,293,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/07 21:08:18+00,2020/05/12 11:44:20+00,2020/05/28 21:08:18+00,2020/05/07 21:08:18+00,1,2020/05/12 11:43:00+00,,Closed,,20-00160902,Standard,1528 NEW JERSEY AVENUE NW,398532.49,138057.35,38.91037717,-77.0169202,WASHINGTON,DC,20001,237392,6
-77.027443879193,38.9380390685611,294,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/07 08:34:12+00,2020/05/12 09:29:47+00,2020/05/28 08:34:12+00,2020/05/07 08:34:12+00,1,2020/05/12 09:29:46+00,,Closed,,20-00159679,Standard,3812 10TH STREET NW,397620.88,141127.45,38.93803161,-77.02744158,WASHINGTON,DC,20011,225038,4
-76.9859640020637,38.8850304227204,295,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/12 09:53:17+00,2020/05/12 13:49:28+00,2020/06/02 09:53:17+00,2020/05/12 09:53:17+00,1,2020/05/12 13:48:00+00,,Closed,,20-00164850,Standard,310 KENTUCKY AVENUE SE,401217.99,135242.79,38.88502297,-76.98596172,WASHINGTON,DC,20003,40658,6
-77.0164183785021,38.9498420833239,296,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/04/28 13:26:18+00,2020/05/01 17:18:49+00,2020/05/18 13:26:18+00,2020/04/28 13:26:18+00,1,2020/05/01 14:19:00+00,,Closed,,20-00148629,Standard,314 EMERSON STREET NW,398577,142437.46,38.94983462,-77.01641609,WASHINGTON,DC,20011,243858,4
-77.0167662686847,38.9575047385543,297,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/07 19:31:03+00,2020/05/15 08:58:56+00,2020/05/28 19:31:03+00,2020/05/07 19:31:03+00,1,2020/05/14 11:48:00+00,,Closed,,20-00160874,Standard,308 LONGFELLOW STREET NW,398547,143288.09,38.95749727,-77.01676398,WASHINGTON,DC,20011,249426,4
-77.0263097126204,38.9274280849645,298,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/12 09:52:13+00,2020/05/12 10:21:48+00,2020/06/02 09:52:13+00,2020/05/12 09:52:13+00,1,2020/05/12 10:21:47+00,,Closed,,20-00164847,Standard,2920 SHERMAN AVENUE NW,397718.87,139949.51,38.92742029,-77.02630742,WASHINGTON,DC,20001,231488,1
-76.9875007848675,38.8959258672173,299,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/07 09:32:13+00,2020/05/07 10:00:35+00,2020/05/28 09:32:13+00,2020/05/07 09:32:13+00,1,2020/05/07 09:59:00+00,,Closed,,20-00159821,Standard,1321 E STREET NE,401084.49,136452.25,38.89591841,-76.98749851,WASHINGTON,DC,20002,67801,6
-77.0003161753899,38.8436329099777,300,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/04/30 18:09:35+00,1970/01/01 00:00:00+00,2020/05/20 18:09:35+00,2020/04/30 18:09:35+00,,1970/01/01 00:00:00+00,,Open,,20-00152513,Standard,3110 ESTHER PLACE SE,399972.75,130647.27,38.84362547,-77.0003139,WASHINGTON,DC,20032,40348,8
-77.0426372626065,38.9135385529185,301,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/06 20:57:57+00,2020/05/14 08:53:39+00,2020/05/27 20:57:57+00,2020/05/06 20:57:57+00,1,2020/05/13 00:37:00+00,,Closed,,20-00159509,Standard,1823 RIGGS PLACE NW,396302.38,138408.19,38.9135311,-77.04263497,WASHINGTON,DC,20009,226477,2
-77.0399379367597,38.9298982654281,302,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/06 21:52:23+00,2020/05/07 13:13:16+00,2020/05/27 21:52:23+00,2020/05/06 21:52:23+00,1,2020/05/07 13:12:00+00,,Closed,,20-00159526,Standard,1717 KENYON STREET NW,396537.28,140224.15,38.92989081,-77.03993564,WASHINGTON,DC,20010,233134,1
-77.0323976723894,38.9687991529225,303,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/06 15:47:53+00,2020/05/14 10:10:28+00,2020/05/27 15:47:53+00,2020/05/06 15:47:53+00,1,2020/05/14 10:10:27+00,,Closed,,20-00159256,Standard,1368 UNDERWOOD STREET NW,397192.61,144542.24,38.96879169,-77.03239537,WASHINGTON,DC,20012,257469,4
-77.0424786475308,38.9203862053189,304,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/05 18:17:17+00,2020/05/08 08:29:28+00,2020/05/26 18:17:17+00,2020/05/05 18:17:17+00,1,2020/05/07 08:28:00+00,,Closed,,20-00158088,Standard,1810 BELMONT ROAD NW,396316.49,139168.33,38.92037875,-77.04247635,WASHINGTON,DC,20009,235429,1
-77.0228282215396,38.939610117106,305,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/10 13:41:15+00,2020/05/12 12:27:12+00,2020/05/29 13:41:15+00,2020/05/10 13:41:15+00,1,2020/05/12 12:27:11+00,,Closed,,20-00162999,Standard,724 SHEPHERD STREET NW,398021.09,141301.74,38.93960266,-77.02282593,WASHINGTON,DC,20011,249656,4
-77.027292586484,38.9164453605789,306,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/08 08:32:28+00,2020/05/13 09:49:41+00,2020/05/29 08:32:28+00,2020/05/08 08:32:28+00,1,2020/05/13 09:42:00+00,,Closed,,20-00161057,Standard,1926 11TH STREET NW,397633.28,138730.36,38.9164379,-77.02729029,WASHINGTON,DC,20001,279487,1
-77.0155054552188,38.9490389398999,307,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/11 10:55:18+00,2020/05/12 11:46:32+00,2020/06/01 10:55:17+00,2020/05/11 10:55:18+00,1,2020/05/12 11:46:31+00,,Closed,,20-00163655,Standard,4813 3RD STREET NW,398656.12,142348.29,38.94903148,-77.01550316,WASHINGTON,DC,20011,244560,4
-76.9899562808214,38.8990928144221,308,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/06 15:12:49+00,2020/05/07 09:09:22+00,2020/05/27 15:12:49+00,2020/05/06 15:12:49+00,1,2020/05/07 09:03:00+00,,Closed,,20-00159188,Standard,1200 G STREET NE,400871.44,136803.78,38.89908536,-76.989954,WASHINGTON,DC,20002,72283,6
-77.030034515062,38.9304245229827,309,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/04/23 16:04:21+00,2020/04/27 11:31:24+00,2020/05/13 16:04:21+00,2020/04/23 16:04:21+00,1,2020/04/27 11:30:00+00,,Closed,,20-00143772,Standard,3224 13TH STREET NW,397396,140282.24,38.93041706,-77.03003222,WASHINGTON,DC,20010,231072,1
-76.982511044522,38.8782430360535,310,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/15 09:02:08+00,1970/01/01 00:00:00+00,2020/06/05 09:02:08+00,2020/05/15 09:02:08+00,,1970/01/01 00:00:00+00,,Open,,20-00169116,Standard,1527 K STREET SE,401517.72,134489.39,38.87823559,-76.98250877,WASHINGTON,DC,20003,61360,6
-77.0094837027307,38.9142850819138,311,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/13 21:33:49+00,1970/01/01 00:00:00+00,2020/06/03 21:33:49+00,2020/05/13 21:33:49+00,,1970/01/01 00:00:00+00,,Open,,20-00167495,Standard,7 S STREET NW,399177.71,138490.24,38.91427763,-77.00948142,WASHINGTON,DC,20001,227093,5
-77.0181789640555,38.9450138346525,312,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/13 19:19:23+00,2020/05/14 12:05:13+00,2020/06/03 19:19:23+00,2020/05/13 19:19:23+00,1,2020/05/14 12:05:13+00,,Closed,,20-00167415,Standard,4426 NEW HAMPSHIRE AVENUE NW,398424.28,141901.51,38.94500637,-77.01817667,WASHINGTON,DC,20011,248161,4
-76.986195242702,38.9080930379814,313,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/13 19:20:50+00,1970/01/01 00:00:00+00,2020/06/03 19:20:50+00,2020/05/13 19:20:50+00,,1970/01/01 00:00:00+00,,Open,,20-00167416,Standard,1643 MONTELLO AVENUE NE,401197.54,137802.92,38.90808558,-76.98619296,WASHINGTON,DC,20002,58704,5
-77.0163427398431,38.9087563549147,314,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/06 17:42:41+00,2020/05/07 12:54:50+00,2020/05/27 17:42:41+00,2020/05/06 17:42:41+00,1,2020/05/08 00:54:00+00,,Closed,,20-00159400,Standard,401 O STREET NW,398582.74,137876.59,38.9087489,-77.01634045,WASHINGTON,DC,20001,237426,6
-77.0330433951728,38.9150079471389,315,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/12 15:42:28+00,1970/01/01 00:00:00+00,2020/06/02 15:42:28+00,2020/05/12 15:42:28+00,,1970/01/01 00:00:00+00,,Open,,20-00165683,Standard,1425 SWANN STREET NW,397134.49,138570.96,38.91500049,-77.0330411,WASHINGTON,DC,20009,310458,2
-77.0093415956199,38.920934503175,316,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/07 09:55:45+00,2020/05/07 10:23:10+00,2020/05/28 09:55:45+00,2020/05/07 09:55:45+00,1,2020/05/07 10:23:09+00,,Closed,,20-00159877,Standard,2316 NORTH CAPITOL STREET NW,399190.11,139228.38,38.92092705,-77.00933931,WASHINGTON,DC,20002,228144,5
-77.0057506383761,38.8405907955645,317,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/13 09:45:01+00,1970/01/01 00:00:00+00,2020/06/03 09:45:01+00,2020/05/13 09:45:01+00,,1970/01/01 00:00:00+00,,Open,,20-00166288,Standard,3509 BROTHERS PLACE SE,399500.95,130309.59,38.84058335,-77.00574836,WASHINGTON,DC,20032,33867,8
-77.03484150963,38.9157759259137,318,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/04/16 21:01:35+00,2020/04/29 13:58:06+00,2020/05/06 21:01:35+00,2020/04/16 21:01:35+00,1,2020/04/29 10:22:00+00,,Closed,,20-00135792,Standard,1503 T STREET NW,396978.58,138656.27,38.91576847,-77.03483921,WASHINGTON,DC,20009,242069,2
-77.0018468574675,38.9157624590453,319,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/07 14:01:25+00,2020/05/12 08:09:54+00,2020/05/28 14:01:25+00,2020/05/07 14:01:25+00,1,2020/05/12 08:09:00+00,,Closed,,20-00160424,Standard,300 T STREET NE,399840.03,138654.2,38.915755,-77.00184457,WASHINGTON,DC,20002,42511,5
-76.984690911032,38.8955597030275,320,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/05 16:24:55+00,2020/05/07 09:56:21+00,2020/05/26 16:24:55+00,2020/05/05 16:24:55+00,1,2020/05/07 09:53:00+00,,Closed,,20-00157971,Standard,1416 DUNCAN STREET NE,401328.25,136411.64,38.89555225,-76.98468863,WASHINGTON,DC,20002,64390,6
